transaction_id,customer_id,transaction_date,channel,product_category,quantity,unit_price,total_amount
TXN0002702,CUST00382,2025-11-24,Website,Beauty,3,32.46,97.38
TXN0002703,CUST00382,2026-04-23,Website,Books,3,9.64,28.92
TXN0002704,CUST00382,2025-11-06,In-Store,Apparel,3,18.59,55.78
TXN0002705,CUST00382,2025-10-31,Mobile App,Beauty,1,20.83,20.83
TXN0002706,CUST00382,2026-06-03,In-Store,Toys,1,23.97,23.97
TXN0002707,CUST00382,2026-06-08,Website,Beauty,3,16.99,50.97
TXN0002708,CUST00382,2026-06-16,Website,Toys,2,7.53,15.06
TXN0002709,CUST00383,2026-04-16,Website,Books,4,2.24,8.96
TXN0002710,CUST00383,2026-06-28,Mobile App,Toys,1,42.99,42.99
TXN0002711,CUST00383,2026-06-01,Mobile App,Electronics,3,180.82,542.46
TXN0002712,CUST00383,2026-04-25,Mobile App,Toys,3,8.74,26.22
TXN0002713,CUST00383,2026-05-08,Website,Groceries,2,38.62,77.24
TXN0002714,CUST00384,2026-07-02,Mobile App,Electronics,1,796.88,796.88
TXN0002715,CUST00384,2026-03-11,In-Store,Books,4,6.47,25.89
TXN0002716,CUST00384,2026-08-04,In-Store,Electronics,1,264.89,264.89
TXN0002717,CUST00384,2025-09-07,Mobile App,Toys,2,37.83,75.66
TXN0002718,CUST00384,2026-01-28,Website,Sports & Outdoors,2,92.83,185.66
TXN0002719,CUST00384,2026-07-22,Website,Sports & Outdoors,4,27.66,110.65
TXN0002720,CUST00384,2026-01-12,Website,Sports & Outdoors,2,97.66,195.32
TXN0002721,CUST00384,2025-12-18,In-Store,Toys,4,16.02,64.06
TXN0002722,CUST00384,2026-01-09,Website,Books,3,3.59,10.77
TXN0002723,CUST00384,2026-02-08,In-Store,Sports & Outdoors,4,58.08,232.31
TXN0002724,CUST00384,2025-09-07,Mobile App,Home & Kitchen,3,89.71,269.13
TXN0002725,CUST00385,2026-07-11,In-Store,Home & Kitchen,2,93.83,187.66
TXN0002726,CUST00385,2026-08-08,In-Store,Home & Kitchen,2,146.81,293.62
TXN0002727,CUST00385,2026-06-17,In-Store,Books,4,2.65,10.62
TXN0002728,CUST00385,2026-07-25,In-Store,Electronics,1,439.68,439.68
TXN0002729,CUST00385,2026-07-05,Website,Home & Kitchen,3,75.71,227.12
TXN0002730,CUST00385,2026-06-01,Mobile App,Sports & Outdoors,3,62.33,186.99
TXN0002731,CUST00385,2026-07-26,Mobile App,Books,4,6.18,24.74
TXN0002732,CUST00385,2026-07-04,Website,Sports & Outdoors,1,191.21,191.21
TXN0002733,CUST00385,2026-05-30,Website,Toys,2,11.23,22.46
TXN0002734,CUST00385,2026-07-22,Mobile App,Apparel,1,81.85,81.85
TXN0002735,CUST00385,2026-07-21,Mobile App,Groceries,4,5.79,23.14
TXN0002736,CUST00385,2026-07-23,Website,Beauty,1,58.78,58.78
TXN0002737,CUST00385,2026-07-12,In-Store,Beauty,1,12.12,12.12
TXN0002738,CUST00385,2026-07-03,Website,Beauty,1,26.71,26.71
TXN0002739,CUST00385,2026-08-08,Website,Toys,4,21.52,86.08
TXN0002740,CUST00385,2026-07-06,In-Store,Books,3,2.78,8.34
TXN0002741,CUST00386,2026-01-14,Website,Beauty,4,9.34,37.34
TXN0002742,CUST00386,2026-02-21,Mobile App,Electronics,1,559.34,559.34
TXN0002743,CUST00386,2026-08-11,Mobile App,Sports & Outdoors,4,5.57,22.29
TXN0002744,CUST00386,2026-04-06,In-Store,Books,1,32.09,32.09
TXN0002745,CUST00386,2025-12-31,Mobile App,Sports & Outdoors,4,59.51,238.04
TXN0002746,CUST00386,2026-08-14,In-Store,Books,4,2.31,9.24
TXN0002747,CUST00386,2025-12-20,In-Store,Apparel,1,79.11,79.11
TXN0002748,CUST00386,2025-09-06,Website,Apparel,3,25.46,76.38
TXN0002749,CUST00386,2025-09-12,Website,Toys,3,4.25,12.75
TXN0002750,CUST00386,2026-06-24,Mobile App,Toys,4,6.83,27.32
TXN0002751,CUST00386,2025-12-30,Website,Home & Kitchen,1,186.16,186.16
TXN0002752,CUST00386,2026-05-21,In-Store,Toys,2,7.76,15.53
TXN0002753,CUST00386,2025-09-05,Mobile App,Books,1,33.64,33.64
TXN0002754,CUST00387,2026-07-13,Mobile App,Toys,4,5.98,23.91
TXN0002755,CUST00387,2025-12-27,Website,Home & Kitchen,3,10.38,31.15
TXN0002756,CUST00387,2025-10-01,Mobile App,Home & Kitchen,1,291.2,291.2
TXN0002757,CUST00387,2025-12-29,Website,Toys,4,7.48,29.92
TXN0002758,CUST00387,2026-01-02,In-Store,Home & Kitchen,1,236.29,236.29
TXN0002759,CUST00387,2025-12-31,Website,Beauty,4,10.15,40.61
TXN0002760,CUST00388,2026-04-22,Mobile App,Apparel,2,14.36,28.71
TXN0002761,CUST00388,2025-11-24,Website,Electronics,3,126.19,378.57
TXN0002762,CUST00389,2026-04-17,Mobile App,Electronics,3,193.77,581.31
TXN0002763,CUST00389,2026-03-28,Mobile App,Apparel,1,71.51,71.51
TXN0002764,CUST00389,2026-07-20,Website,Books,1,10.14,10.14
TXN0002765,CUST00389,2025-09-19,Website,Sports & Outdoors,2,63.27,126.54
TXN0002766,CUST00389,2025-12-14,In-Store,Home & Kitchen,2,26.94,53.88
TXN0002767,CUST00389,2025-12-26,Website,Home & Kitchen,4,51.52,206.1
TXN0002768,CUST00389,2025-09-03,Mobile App,Sports & Outdoors,4,36.49,145.98
TXN0002769,CUST00389,2025-12-22,Website,Home & Kitchen,1,182.99,182.99
TXN0002770,CUST00389,2026-02-08,Mobile App,Beauty,3,9.41,28.22
TXN0002771,CUST00389,2026-07-03,Website,Books,1,8.36,8.36
TXN0002772,CUST00390,2026-08-17,In-Store,Apparel,3,28.61,85.82
TXN0002773,CUST00390,2026-08-21,Mobile App,Electronics,2,138.75,277.51
TXN0002774,CUST00390,2026-08-14,Website,Beauty,2,43.73,87.45
TXN0002775,CUST00390,2026-08-18,Website,Toys,2,24.13,48.26
TXN0002776,CUST00390,2026-08-17,Website,Books,1,25.7,25.7
TXN0002777,CUST00390,2026-08-21,Website,Home & Kitchen,2,130.1,260.2
TXN0002778,CUST00390,2026-08-15,In-Store,Apparel,1,79.49,79.49
TXN0002779,CUST00390,2026-08-15,Mobile App,Beauty,4,16.61,66.42
TXN0002780,CUST00390,2026-08-17,In-Store,Sports & Outdoors,3,78.45,235.34
TXN0002781,CUST00390,2026-08-20,Mobile App,Books,3,3.12,9.37
TXN0002782,CUST00390,2026-08-13,In-Store,Electronics,3,64.82,194.45
TXN0002783,CUST00390,2026-08-18,Website,Beauty,2,38.69,77.37
TXN0002784,CUST00390,2026-08-15,Mobile App,Books,2,14.34,28.67
TXN0002785,CUST00390,2026-08-17,Website,Groceries,1,42.29,42.29
TXN0002786,CUST00390,2026-08-19,Mobile App,Electronics,1,362.99,362.99
TXN0002787,CUST00390,2026-08-15,Mobile App,Home & Kitchen,1,236.42,236.42
TXN0002788,CUST00390,2026-08-18,Website,Books,3,5.66,16.99
TXN0002789,CUST00390,2026-08-15,Website,Sports & Outdoors,4,57.76,231.04
TXN0002790,CUST00390,2026-08-16,Mobile App,Books,2,16.12,32.24
TXN0002791,CUST00390,2026-08-16,Mobile App,Apparel,3,36.11,108.34
TXN0002792,CUST00390,2026-08-20,Mobile App,Apparel,3,16.32,48.97
TXN0002793,CUST00390,2026-08-19,In-Store,Groceries,2,24.79,49.58
TXN0002794,CUST00391,2026-06-25,In-Store,Sports & Outdoors,2,114.1,228.2
TXN0002795,CUST00391,2026-03-07,Website,Groceries,3,6.46,19.39
TXN0002796,CUST00391,2025-12-08,Mobile App,Books,4,4.23,16.91
TXN0002797,CUST00392,2025-09-13,In-Store,Home & Kitchen,3,81.54,244.63
TXN0002798,CUST00392,2026-08-20,Website,Sports & Outdoors,3,60.82,182.47
TXN0002799,CUST00393,2026-07-23,In-Store,Home & Kitchen,3,17.61,52.82
TXN0002800,CUST00393,2026-07-14,Mobile App,Beauty,3,21.28,63.83
TXN0002801,CUST00394,2026-05-28,In-Store,Toys,4,10.0,40.0
TXN0002802,CUST00394,2025-10-25,Mobile App,Groceries,4,18.73,74.94
TXN0002803,CUST00395,2026-07-21,Website,Groceries,3,16.82,50.45
TXN0002804,CUST00395,2026-02-20,Website,Books,4,8.51,34.02
TXN0002805,CUST00395,2026-04-10,Website,Beauty,3,27.69,83.08
TXN0002806,CUST00395,2026-02-14,In-Store,Toys,3,28.26,84.78
TXN0002807,CUST00395,2026-07-12,Mobile App,Books,1,14.37,14.37
TXN0002808,CUST00396,2026-02-14,Mobile App,Toys,4,14.4,57.62
TXN0002809,CUST00396,2025-11-10,Mobile App,Sports & Outdoors,2,21.54,43.07
TXN0002810,CUST00396,2026-06-09,Website,Electronics,1,80.78,80.78
TXN0002811,CUST00396,2026-04-18,Website,Groceries,1,14.56,14.56
TXN0002812,CUST00396,2025-12-13,In-Store,Books,1,14.56,14.56
TXN0002813,CUST00396,2026-06-12,Website,Sports & Outdoors,3,81.52,244.56
TXN0002814,CUST00396,2026-01-29,Website,Beauty,3,10.25,30.74
TXN0002815,CUST00397,2026-03-09,Website,Beauty,3,7.88,23.65
TXN0002816,CUST00397,2025-11-07,In-Store,Home & Kitchen,4,61.4,245.6
TXN0002817,CUST00397,2026-01-18,Website,Electronics,1,765.85,765.85
TXN0002818,CUST00397,2026-04-08,Mobile App,Groceries,1,65.72,65.72
TXN0002819,CUST00397,2026-02-06,Website,Books,4,3.77,15.07
TXN0002820,CUST00397,2026-05-28,Mobile App,Home & Kitchen,3,92.31,276.94
TXN0002821,CUST00397,2025-10-31,Website,Beauty,4,17.6,70.4
TXN0002822,CUST00397,2025-09-02,Mobile App,Books,2,11.14,22.28
TXN0002823,CUST00397,2026-05-07,Website,Apparel,4,17.54,70.15
TXN0002824,CUST00397,2026-07-03,Mobile App,Books,4,8.8,35.22
TXN0002825,CUST00397,2026-03-22,Website,Groceries,4,5.09,20.38
TXN0002826,CUST00397,2025-11-11,Mobile App,Sports & Outdoors,4,22.67,90.69
TXN0002827,CUST00397,2026-08-08,Mobile App,Books,2,17.41,34.82
TXN0002828,CUST00397,2026-05-21,Website,Apparel,4,24.03,96.13
TXN0002829,CUST00397,2026-02-11,Website,Books,3,4.88,14.63
TXN0002830,CUST00397,2026-07-30,Website,Groceries,3,7.89,23.66
TXN0002831,CUST00397,2026-03-06,In-Store,Books,4,6.8,27.21
TXN0002832,CUST00397,2026-04-05,In-Store,Beauty,1,68.09,68.09
TXN0002833,CUST00397,2026-05-30,Mobile App,Electronics,3,113.88,341.65
TXN0002834,CUST00397,2026-01-30,Website,Electronics,4,104.56,418.22
TXN0002835,CUST00397,2026-03-18,In-Store,Apparel,3,24.68,74.04
TXN0002836,CUST00397,2026-04-09,Website,Sports & Outdoors,3,76.41,229.23
TXN0002837,CUST00398,2026-03-03,Website,Beauty,2,43.41,86.83
TXN0002838,CUST00398,2026-01-05,In-Store,Books,2,9.84,19.67
TXN0002839,CUST00398,2025-10-19,Website,Home & Kitchen,1,45.87,45.87
TXN0002840,CUST00398,2025-10-20,Website,Groceries,3,12.99,38.98
TXN0002841,CUST00399,2026-04-30,In-Store,Groceries,2,35.16,70.33
TXN0002842,CUST00399,2025-12-13,Website,Groceries,1,17.5,17.5
TXN0002843,CUST00400,2026-02-13,In-Store,Electronics,2,239.73,479.46
TXN0002844,CUST00400,2026-01-05,Website,Toys,2,42.68,85.36
TXN0002845,CUST00400,2026-06-25,Website,Beauty,1,64.24,64.24
TXN0002846,CUST00400,2025-10-11,Website,Apparel,2,25.66,51.32
TXN0002847,CUST00400,2025-11-27,Mobile App,Toys,3,18.09,54.28
TXN0002848,CUST00400,2026-02-05,Mobile App,Home & Kitchen,2,84.71,169.42
TXN0002849,CUST00400,2026-06-23,Website,Electronics,2,147.06,294.11
TXN0002850,CUST00400,2026-04-25,In-Store,Electronics,1,425.68,425.68
TXN0002851,CUST00400,2025-12-15,Website,Home & Kitchen,2,16.77,33.54
TXN0002852,CUST00400,2026-04-10,In-Store,Beauty,3,29.18,87.55
TXN0002853,CUST00400,2026-02-03,Mobile App,Groceries,4,9.92,39.68
TXN0002854,CUST00401,2025-10-06,Mobile App,Beauty,1,24.59,24.59
TXN0002855,CUST00401,2025-11-04,Website,Books,3,4.12,12.35
TXN0002856,CUST00401,2025-11-23,Mobile App,Toys,4,16.05,64.2
TXN0002857,CUST00401,2026-06-20,Mobile App,Books,4,9.11,36.44
TXN0002858,CUST00401,2026-02-10,In-Store,Sports & Outdoors,4,49.95,199.8
TXN0002859,CUST00401,2026-03-16,In-Store,Books,4,3.33,13.34
TXN0002860,CUST00401,2026-01-31,Website,Electronics,3,68.39,205.17
TXN0002861,CUST00401,2026-04-16,In-Store,Apparel,4,24.15,96.59
TXN0002862,CUST00401,2025-09-09,Website,Groceries,3,11.01,33.02
TXN0002863,CUST00401,2025-10-23,Mobile App,Electronics,2,105.84,211.68
TXN0002864,CUST00402,2025-10-15,In-Store,Home & Kitchen,3,67.25,201.74
TXN0002865,CUST00402,2025-11-28,Website,Home & Kitchen,2,12.29,24.59
TXN0002866,CUST00402,2026-06-12,In-Store,Groceries,4,10.38,41.51
TXN0002867,CUST00402,2026-04-21,Mobile App,Sports & Outdoors,4,55.59,222.36
TXN0002868,CUST00402,2025-10-29,Website,Electronics,2,117.01,234.02
TXN0002869,CUST00402,2026-06-29,In-Store,Apparel,1,54.88,54.88
TXN0002870,CUST00402,2026-08-08,Website,Books,4,9.1,36.39
TXN0002871,CUST00403,2026-02-17,Mobile App,Sports & Outdoors,4,51.99,207.96
TXN0002872,CUST00403,2025-09-03,Website,Toys,3,5.14,15.42
TXN0002873,CUST00403,2026-07-02,Website,Home & Kitchen,1,23.1,23.1
TXN0002874,CUST00403,2025-09-26,Website,Groceries,2,4.75,9.49
TXN0002875,CUST00404,2026-07-23,Website,Toys,4,10.57,42.27
TXN0002876,CUST00404,2026-08-12,Website,Sports & Outdoors,1,81.96,81.96
TXN0002877,CUST00404,2026-08-14,In-Store,Apparel,4,33.57,134.28
TXN0002878,CUST00404,2026-07-08,Mobile App,Electronics,1,549.74,549.74
TXN0002879,CUST00404,2026-07-05,In-Store,Home & Kitchen,4,70.31,281.23
TXN0002880,CUST00405,2026-04-20,Mobile App,Toys,3,22.84,68.52
TXN0002881,CUST00405,2025-09-28,Website,Beauty,4,4.6,18.39
TXN0002882,CUST00405,2026-08-01,Website,Beauty,3,4.59,13.77
TXN0002883,CUST00405,2026-05-14,Website,Home & Kitchen,2,37.23,74.46
TXN0002884,CUST00405,2025-10-16,Mobile App,Home & Kitchen,3,46.51,139.54
TXN0002885,CUST00405,2025-10-06,In-Store,Beauty,1,10.05,10.05
TXN0002886,CUST00406,2026-07-29,In-Store,Groceries,1,59.54,59.54
TXN0002887,CUST00406,2026-08-15,Website,Home & Kitchen,4,69.74,278.95
TXN0002888,CUST00406,2026-07-09,Website,Toys,3,24.98,74.94
TXN0002889,CUST00406,2026-08-06,Mobile App,Sports & Outdoors,3,71.63,214.89
TXN0002890,CUST00406,2026-08-17,Mobile App,Sports & Outdoors,3,54.47,163.41
TXN0002891,CUST00407,2026-07-28,Website,Groceries,2,32.73,65.46
TXN0002892,CUST00407,2025-11-25,Website,Electronics,3,125.14,375.41
TXN0002893,CUST00407,2026-07-11,Website,Groceries,4,10.61,42.42
TXN0002894,CUST00407,2025-11-20,Website,Groceries,3,21.71,65.13
TXN0002895,CUST00407,2025-10-10,Website,Home & Kitchen,2,87.7,175.4
TXN0002896,CUST00408,2026-06-13,Mobile App,Home & Kitchen,3,93.1,279.29
TXN0002897,CUST00408,2025-12-23,Mobile App,Books,3,7.14,21.42
TXN0002898,CUST00408,2026-03-25,Website,Beauty,4,6.16,24.62
TXN0002899,CUST00408,2026-01-14,In-Store,Apparel,1,119.62,119.62
TXN0002900,CUST00408,2026-05-23,Mobile App,Books,4,3.23,12.93
TXN0002901,CUST00408,2025-11-19,In-Store,Sports & Outdoors,1,235.33,235.33
TXN0002902,CUST00408,2026-01-26,Website,Toys,4,20.08,80.33
TXN0002903,CUST00408,2025-10-17,In-Store,Books,4,6.71,26.83
TXN0002904,CUST00408,2025-10-29,Mobile App,Beauty,2,17.89,35.78
TXN0002905,CUST00408,2026-08-11,Website,Sports & Outdoors,1,154.46,154.46
TXN0002906,CUST00408,2026-02-01,Website,Apparel,1,122.49,122.49
TXN0002907,CUST00408,2025-11-26,Website,Books,1,23.76,23.76
TXN0002908,CUST00408,2026-03-27,In-Store,Home & Kitchen,1,297.71,297.71
TXN0002909,CUST00408,2026-02-19,Mobile App,Electronics,3,50.04,150.11
TXN0002910,CUST00408,2026-01-08,Mobile App,Sports & Outdoors,1,171.52,171.52
TXN0002911,CUST00408,2026-08-03,Website,Groceries,1,29.76,29.76
TXN0002912,CUST00408,2025-12-18,In-Store,Apparel,1,148.4,148.4
TXN0002913,CUST00409,2026-01-26,In-Store,Books,4,8.59,34.37
TXN0002914,CUST00409,2026-04-29,Website,Groceries,1,51.16,51.16
TXN0002915,CUST00409,2026-08-08,In-Store,Groceries,4,3.85,15.4
TXN0002916,CUST00409,2026-07-09,Mobile App,Groceries,1,16.8,16.8
TXN0002917,CUST00409,2026-07-30,Mobile App,Beauty,1,72.01,72.01
TXN0002918,CUST00409,2026-01-04,Website,Sports & Outdoors,4,42.82,171.28
TXN0002919,CUST00409,2026-05-11,In-Store,Sports & Outdoors,3,79.55,238.65
TXN0002920,CUST00409,2026-06-18,Website,Books,2,10.69,21.38
TXN0002921,CUST00409,2025-09-03,In-Store,Groceries,2,27.48,54.97
TXN0002922,CUST00409,2026-08-10,Website,Home & Kitchen,1,216.91,216.91
TXN0002923,CUST00409,2026-04-02,Website,Apparel,4,8.73,34.94
TXN0002924,CUST00410,2026-08-18,Website,Apparel,3,17.71,53.13
TXN0002925,CUST00410,2026-08-15,Mobile App,Beauty,4,18.67,74.68
TXN0002926,CUST00410,2026-08-20,Mobile App,Groceries,2,37.66,75.31
TXN0002927,CUST00410,2026-08-16,In-Store,Electronics,4,80.79,323.16
TXN0002928,CUST00410,2026-08-17,Website,Apparel,3,7.2,21.6
TXN0002929,CUST00411,2025-11-21,Website,Toys,4,11.77,47.08
TXN0002930,CUST00411,2026-03-13,In-Store,Sports & Outdoors,3,40.22,120.66
TXN0002931,CUST00411,2025-12-16,Mobile App,Books,2,14.54,29.07
TXN0002932,CUST00411,2026-08-07,Website,Home & Kitchen,4,71.8,287.2
TXN0002933,CUST00411,2026-01-04,Website,Sports & Outdoors,2,24.91,49.82
TXN0002934,CUST00411,2026-06-15,Website,Toys,2,43.28,86.57
TXN0002935,CUST00411,2025-10-09,Mobile App,Books,1,9.23,9.23
TXN0002936,CUST00412,2026-07-05,Mobile App,Sports & Outdoors,1,94.24,94.24
TXN0002937,CUST00412,2026-07-01,Mobile App,Beauty,3,9.67,29.0
TXN0002938,CUST00412,2026-01-13,Mobile App,Groceries,2,22.41,44.82
TXN0002939,CUST00413,2026-07-20,In-Store,Electronics,3,130.4,391.21
TXN0002940,CUST00413,2026-01-15,Mobile App,Toys,3,4.52,13.56
TXN0002941,CUST00413,2026-08-14,Website,Apparel,4,19.77,79.06
TXN0002942,CUST00413,2025-11-26,In-Store,Beauty,2,46.54,93.08
TXN0002943,CUST00413,2025-09-28,Mobile App,Groceries,1,71.86,71.86
TXN0002944,CUST00413,2026-06-19,In-Store,Groceries,1,34.61,34.61
TXN0002945,CUST00413,2025-11-19,Mobile App,Electronics,4,54.09,216.35
TXN0002946,CUST00414,2026-04-06,Website,Books,1,9.53,9.53
TXN0002947,CUST00414,2026-08-02,In-Store,Groceries,4,11.29,45.14
TXN0002948,CUST00415,2026-07-24,Mobile App,Groceries,1,62.67,62.67
TXN0002949,CUST00415,2026-04-20,Mobile App,Beauty,3,19.36,58.07
TXN0002950,CUST00415,2026-07-12,In-Store,Beauty,4,23.33,93.31
TXN0002951,CUST00415,2026-06-04,Mobile App,Sports & Outdoors,2,28.32,56.65
TXN0002952,CUST00416,2026-07-15,Mobile App,Apparel,2,29.69,59.38
TXN0002953,CUST00416,2026-06-22,In-Store,Electronics,3,41.53,124.59
TXN0002954,CUST00416,2026-08-13,Website,Groceries,4,13.85,55.39
TXN0002955,CUST00416,2026-08-10,Website,Books,2,7.26,14.53
TXN0002956,CUST00417,2026-07-31,Website,Groceries,1,28.21,28.21
TXN0002957,CUST00417,2026-02-12,Website,Home & Kitchen,1,264.5,264.5
TXN0002958,CUST00417,2026-01-22,In-Store,Apparel,3,40.04,120.12
TXN0002959,CUST00418,2026-06-25,Website,Toys,4,9.25,37.0
TXN0002960,CUST00418,2026-05-12,Mobile App,Toys,3,21.15,63.44
TXN0002961,CUST00418,2026-07-08,In-Store,Sports & Outdoors,3,66.81,200.42
TXN0002962,CUST00418,2026-06-18,Website,Beauty,3,19.69,59.08
TXN0002963,CUST00418,2026-06-19,Mobile App,Apparel,2,74.47,148.94
TXN0002964,CUST00419,2026-07-23,Website,Beauty,3,17.69,53.08
TXN0002965,CUST00419,2026-07-05,Website,Books,4,8.34,33.37
TXN0002966,CUST00420,2025-12-31,In-Store,Books,2,7.4,14.8
TXN0002967,CUST00421,2026-08-02,Mobile App,Apparel,2,73.39,146.78
TXN0002968,CUST00421,2026-08-12,In-Store,Toys,4,13.65,54.6
TXN0002969,CUST00421,2026-08-08,Website,Sports & Outdoors,1,61.79,61.79
TXN0002970,CUST00421,2026-07-25,Website,Beauty,3,3.44,10.33
TXN0002971,CUST00421,2026-07-04,Website,Sports & Outdoors,4,41.86,167.45
TXN0002972,CUST00422,2025-09-14,In-Store,Sports & Outdoors,1,217.57,217.57
TXN0002973,CUST00422,2026-04-14,Website,Apparel,1,95.28,95.28
TXN0002974,CUST00422,2026-04-10,Mobile App,Toys,3,16.52,49.55
TXN0002975,CUST00422,2026-06-07,Website,Electronics,3,213.2,639.61
TXN0002976,CUST00422,2025-10-14,Website,Books,1,17.39,17.39
TXN0002977,CUST00422,2026-01-18,Website,Groceries,2,27.43,54.86
TXN0002978,CUST00422,2026-04-10,Mobile App,Books,3,13.33,39.98
TXN0002979,CUST00422,2025-12-17,Website,Books,3,13.13,39.4
TXN0002980,CUST00422,2025-09-25,Website,Groceries,4,15.1,60.4
TXN0002981,CUST00423,2026-04-01,Website,Groceries,1,29.58,29.58
TXN0002982,CUST00423,2026-06-01,In-Store,Apparel,1,63.94,63.94
TXN0002983,CUST00423,2026-08-16,In-Store,Sports & Outdoors,1,89.8,89.8
TXN0002984,CUST00423,2026-07-24,Website,Beauty,1,62.4,62.4
TXN0002985,CUST00423,2026-07-12,Website,Groceries,1,28.36,28.36
TXN0002986,CUST00423,2026-07-27,In-Store,Groceries,3,24.32,72.97
TXN0002987,CUST00423,2026-06-29,Website,Books,1,32.07,32.07
TXN0002988,CUST00423,2026-07-17,Website,Books,3,3.66,10.97
TXN0002989,CUST00423,2026-04-28,Website,Electronics,1,152.67,152.67
TXN0002990,CUST00423,2026-05-25,In-Store,Electronics,4,32.53,130.12
TXN0002991,CUST00423,2026-07-08,Website,Sports & Outdoors,1,110.41,110.41
TXN0002992,CUST00423,2026-04-19,Website,Beauty,2,8.69,17.38
TXN0002993,CUST00423,2026-06-30,Website,Apparel,1,100.16,100.16
TXN0002994,CUST00423,2026-07-23,Mobile App,Home & Kitchen,2,33.71,67.42
TXN0002995,CUST00424,2026-06-10,Website,Groceries,2,24.12,48.25
TXN0002996,CUST00424,2025-11-06,Mobile App,Beauty,2,7.67,15.34
TXN0002997,CUST00424,2026-01-23,Mobile App,Books,3,4.72,14.16
TXN0002998,CUST00424,2025-10-31,Website,Books,4,9.79,39.16
TXN0002999,CUST00424,2026-07-08,In-Store,Groceries,1,25.2,25.2
TXN0003000,CUST00424,2026-08-02,Mobile App,Groceries,4,13.41,53.63
TXN0003001,CUST00424,2026-07-11,Website,Apparel,2,34.88,69.75
TXN0003002,CUST00425,2026-08-01,Website,Home & Kitchen,1,181.45,181.45
TXN0003003,CUST00425,2026-08-20,In-Store,Beauty,1,21.92,21.92
TXN0003004,CUST00425,2026-08-19,Website,Beauty,1,77.04,77.04
TXN0003005,CUST00425,2026-08-12,Mobile App,Home & Kitchen,3,96.75,290.26
TXN0003006,CUST00425,2026-08-11,In-Store,Electronics,1,538.89,538.89
TXN0003007,CUST00425,2026-08-19,In-Store,Electronics,3,120.01,360.02
TXN0003008,CUST00425,2026-08-21,Website,Home & Kitchen,1,61.16,61.16
TXN0003009,CUST00425,2026-07-31,In-Store,Sports & Outdoors,4,61.16,244.65
TXN0003010,CUST00425,2026-08-13,Mobile App,Groceries,2,19.13,38.26
TXN0003011,CUST00426,2026-05-05,Website,Sports & Outdoors,2,29.59,59.18
TXN0003012,CUST00426,2026-06-05,Mobile App,Groceries,3,12.6,37.81
TXN0003013,CUST00427,2026-02-25,Mobile App,Home & Kitchen,1,37.19,37.19
TXN0003014,CUST00428,2026-05-13,Mobile App,Groceries,1,20.29,20.29
TXN0003015,CUST00428,2026-04-20,In-Store,Home & Kitchen,2,49.68,99.36
TXN0003016,CUST00428,2026-05-28,Mobile App,Electronics,1,404.93,404.93
TXN0003017,CUST00428,2026-08-14,Mobile App,Sports & Outdoors,2,43.12,86.25
TXN0003018,CUST00428,2026-04-23,Mobile App,Groceries,4,16.99,67.96
TXN0003019,CUST00428,2026-07-14,Website,Toys,2,13.82,27.65
TXN0003020,CUST00428,2026-06-06,Website,Beauty,4,17.02,68.07
TXN0003021,CUST00428,2026-08-11,Website,Home & Kitchen,3,16.92,50.75
TXN0003022,CUST00428,2026-06-08,Mobile App,Apparel,3,17.23,51.69
TXN0003023,CUST00429,2026-05-26,Mobile App,Apparel,1,91.57,91.57
TXN0003024,CUST00429,2025-12-27,Website,Groceries,2,11.96,23.91
TXN0003025,CUST00429,2026-06-05,In-Store,Home & Kitchen,1,195.71,195.71
TXN0003026,CUST00429,2026-01-16,Website,Electronics,4,73.88,295.53
TXN0003027,CUST00429,2026-07-15,Mobile App,Electronics,2,205.38,410.76
TXN0003028,CUST00429,2026-06-24,Website,Groceries,4,14.77,59.07
TXN0003029,CUST00429,2026-02-11,Website,Groceries,4,12.24,48.96
TXN0003030,CUST00429,2026-04-07,Mobile App,Sports & Outdoors,4,9.39,37.58
TXN0003031,CUST00429,2025-12-31,Mobile App,Beauty,3,13.07,39.22
TXN0003032,CUST00430,2026-07-01,Mobile App,Beauty,4,14.48,57.92
TXN0003033,CUST00430,2026-03-31,Website,Electronics,1,567.3,567.3
TXN0003034,CUST00430,2026-08-20,Mobile App,Home & Kitchen,1,84.77,84.77
TXN0003035,CUST00430,2025-12-06,Website,Books,1,25.12,25.12
TXN0003036,CUST00430,2026-04-27,Website,Toys,2,33.73,67.47
TXN0003037,CUST00430,2026-01-24,Mobile App,Beauty,1,43.38,43.38
TXN0003038,CUST00431,2026-01-21,Website,Books,3,3.95,11.85
TXN0003039,CUST00431,2025-10-18,Mobile App,Toys,1,81.45,81.45
TXN0003040,CUST00431,2025-12-09,Website,Beauty,1,65.06,65.06
TXN0003041,CUST00432,2026-05-20,In-Store,Beauty,3,4.66,13.98
TXN0003042,CUST00432,2026-07-04,Mobile App,Electronics,4,186.17,744.67
TXN0003043,CUST00432,2026-08-10,In-Store,Beauty,3,27.21,81.62
TXN0003044,CUST00433,2026-02-08,Website,Beauty,3,31.08,93.23
TXN0003045,CUST00433,2026-05-16,Website,Sports & Outdoors,4,58.66,234.64
TXN0003046,CUST00433,2026-03-07,Mobile App,Home & Kitchen,1,27.53,27.53
TXN0003047,CUST00433,2025-10-20,In-Store,Electronics,2,275.24,550.47
TXN0003048,CUST00434,2025-10-13,In-Store,Beauty,2,38.19,76.37
